key	audio	audio_relative	source_recording	source_wav	source_txt	start	end	duration	speaker	gender	text	text_nopunc	split
A0009_S0005_0_G0017_G0018__000224__G0018__000957406_000961347__0092e9e2	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000224__G0018__000957406_000961347__0092e9e2.wav	wav/A0009_S0005_0_G0017_G0018__000224__G0018__000957406_000961347__0092e9e2.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	957.406	961.347	3.941	G0018	female	吾还伐大要吃，吾一直感觉有眼鸭腥气，吾所以讲	吾还伐大要吃吾一直感觉有眼鸭腥气吾所以讲	train
A0009_S0005_0_G0017_G0018__000225__G0018__000961370_000965720__10a86f39	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000225__G0018__000961370_000965720__10a86f39.wav	wav/A0009_S0005_0_G0017_G0018__000225__G0018__000961370_000965720__10a86f39.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	961.37	965.72	4.35	G0018	female	吾高阿拉屋里相讲，侬伐一天到晚搿种鸡汤鸭汤，伊昨日还是搞呃鸡汤	吾高阿拉屋里相讲侬伐一天到晚搿种鸡汤鸭汤伊昨日还是搞呃鸡汤	train
A0009_S0005_0_G0017_G0018__000226__G0018__000965720_000969890__1a8b4079	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000226__G0018__000965720_000969890__1a8b4079.wav	wav/A0009_S0005_0_G0017_G0018__000226__G0018__000965720_000969890__1a8b4079.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	965.72	969.89	4.17	G0018	female	但是吾假使讲辣辣屋里烧菜吾就两样，吾会的弄眼	但是吾假使讲辣辣屋里烧菜吾就两样吾会的弄眼	train
A0009_S0005_0_G0017_G0018__000227__G0018__000969903_000975296__d61aed88	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000227__G0018__000969903_000975296__d61aed88.wav	wav/A0009_S0005_0_G0017_G0018__000227__G0018__000969903_000975296__d61aed88.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	969.903	975.296	5.393	G0018	female	豆腐啊，弄眼肉丝啊，弄眼荠菜啊，炖成羹，荠菜肉豆腐羹	豆腐啊弄眼肉丝啊弄眼荠菜啊炖成羹荠菜肉豆腐羹	train
A0009_S0005_0_G0017_G0018__000228__G0018__000975320_000980203__0f246f42	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000228__G0018__000975320_000980203__0f246f42.wav	wav/A0009_S0005_0_G0017_G0018__000228__G0018__000975320_000980203__0f246f42.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	975.32	980.203	4.883	G0018	female	对伐，又有艾饿，又清淡吃起来，吾感觉还蛮爽口呃	对伐又有艾饿又清淡吃起来吾感觉还蛮爽口呃	train
A0009_S0005_0_G0017_G0018__000229__G0018__000980240_000983530__ee04098c	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000229__G0018__000980240_000983530__ee04098c.wav	wav/A0009_S0005_0_G0017_G0018__000229__G0018__000980240_000983530__ee04098c.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	980.24	983.53	3.29	G0018	female	比如讲侬弄只番茄蛋汤啊，还蛮爽口呃	比如讲侬弄只番茄蛋汤啊还蛮爽口呃	train
A0009_S0005_0_G0017_G0018__000230__G0018__000983570_000990550__06e32f03	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000230__G0018__000983570_000990550__06e32f03.wav	wav/A0009_S0005_0_G0017_G0018__000230__G0018__000983570_000990550__06e32f03.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	983.57	990.55	6.98	G0018	female	比如讲弄只榨菜蛋汤啊，像吾刚刚用呃冬瓜汤啊。比如讲侬弄眼香菇啊，豆腐干烧成工搿种汤	比如讲弄只榨菜蛋汤啊像吾刚刚用呃冬瓜汤啊比如讲侬弄眼香菇啊豆腐干烧成工搿种汤	train
A0009_S0005_0_G0017_G0018__000231__G0018__000990590_000995770__a7d76f31	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000231__G0018__000990590_000995770__a7d76f31.wav	wav/A0009_S0005_0_G0017_G0018__000231__G0018__000990590_000995770__a7d76f31.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	990.59	995.77	5.18	G0018	female	侪伐一定比搿种鸡汤鸭汤艾饿，所以讲吾搿边，辣辣吾搿观点高头	侪伐一定比搿种鸡汤鸭汤艾饿所以讲吾搿边辣辣吾搿观点高头	train
A0009_S0005_0_G0017_G0018__000232__G0018__000995770_001000366__c4fad7d6	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000232__G0018__000995770_001000366__c4fad7d6.wav	wav/A0009_S0005_0_G0017_G0018__000232__G0018__000995770_001000366__c4fad7d6.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	995.77	1000.366	4.596	G0018	female	吾伐是一定要，伐怪炒还好，烧汤还好	吾伐是一定要伐怪炒还好烧汤还好	train
A0009_S0005_0_G0017_G0018__000233__G0018__001000371_001004230__d16cc155	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000233__G0018__001000371_001004230__d16cc155.wav	wav/A0009_S0005_0_G0017_G0018__000233__G0018__001000371_001004230__d16cc155.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1000.371	1004.23	3.859	G0018	female	吾好像用荤呃是蛮少呃，吾用素呃是比较多	吾好像用荤呃是蛮少呃吾用素呃是比较多	train
A0009_S0005_0_G0017_G0018__000234__G0018__001004254_001010665__52d982cd	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000234__G0018__001004254_001010665__52d982cd.wav	wav/A0009_S0005_0_G0017_G0018__000234__G0018__001004254_001010665__52d982cd.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1004.254	1010.665	6.411	G0018	female	素呃高头辣，一般性辣辣翻行头，荤呃高头吾好像一般性就侬蹄髈汤就是蹄髈汤	素呃高头辣一般性辣辣翻行头荤呃高头吾好像一般性就侬蹄髈汤就是蹄髈汤	train
A0009_S0005_0_G0017_G0018__000235__G0018__001010665_001013299__1baf0ae6	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000235__G0018__001010665_001013299__1baf0ae6.wav	wav/A0009_S0005_0_G0017_G0018__000235__G0018__001010665_001013299__1baf0ae6.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1010.665	1013.299	2.634	G0018	female	鸡汤就鸡汤，侬讲对伐	鸡汤就鸡汤侬讲对伐	train
A0009_S0005_0_G0017_G0018__000236__G0017__001013330_001018545__29514fdd	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000236__G0017__001013330_001018545__29514fdd.wav	wav/A0009_S0005_0_G0017_G0018__000236__G0017__001013330_001018545__29514fdd.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1013.33	1018.545	5.215	G0017	female	哦，阿拉阿拉是搿能介诶，诶呦伊拉侪欢喜吃荤呃	哦阿拉阿拉是搿能介诶诶呦伊拉侪欢喜吃荤呃	train
A0009_S0005_0_G0017_G0018__000237__G0017__001018550_001024755__806d9fc3	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000237__G0017__001018550_001024755__806d9fc3.wav	wav/A0009_S0005_0_G0017_G0018__000237__G0017__001018550_001024755__806d9fc3.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1018.55	1024.755	6.205	G0017	female	碰着吾呢欢喜吃素呃，哎呦真呃有辰光老讨厌，葛末有辰光实在没办法吃两天荤呃	碰着吾呢欢喜吃素呃哎呦真呃有辰光老讨厌葛末有辰光实在没办法吃两天荤呃	train
A0009_S0005_0_G0017_G0018__000238__G0017__001024880_001030339__19caee18	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000238__G0017__001024880_001030339__19caee18.wav	wav/A0009_S0005_0_G0017_G0018__000238__G0017__001024880_001030339__19caee18.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1024.88	1030.339	5.459	G0017	female	葛末喏除除除除特买点鸡啊，买点鸭啊，一只鸽子蛮好呃	葛末喏除除除除特买点鸡啊买点鸭啊一只鸽子蛮好呃	train
A0009_S0005_0_G0017_G0018__000239__G0017__001030400_001036545__61c7a3b9	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000239__G0017__001030400_001036545__61c7a3b9.wav	wav/A0009_S0005_0_G0017_G0018__000239__G0017__001030400_001036545__61c7a3b9.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1030.4	1036.545	6.145	G0017	female	鸽子呢烧鸽子汤，伊拉讲伐是一鸽顶九鸡嘛，乃末专门买只买只鸽子汤	鸽子呢烧鸽子汤伊拉讲伐是一鸽顶九鸡嘛乃末专门买只买只鸽子汤	train
A0009_S0005_0_G0017_G0018__000240__G0017__001036670_001040939__a0838014	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000240__G0017__001036670_001040939__a0838014.wav	wav/A0009_S0005_0_G0017_G0018__000240__G0017__001036670_001040939__a0838014.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1036.67	1040.939	4.269	G0017	female	但鸽子汤烧法还蛮有讲究呃，买呃地方要买辣好	但鸽子汤烧法还蛮有讲究呃买呃地方要买辣好	train
A0009_S0005_0_G0017_G0018__000241__G0017__001041079_001047250__4f1b1e64	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000241__G0017__001041079_001047250__4f1b1e64.wav	wav/A0009_S0005_0_G0017_G0018__000241__G0017__001041079_001047250__4f1b1e64.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1041.079	1047.25	6.171	G0017	female	假使稍许买搿地方买呃有点稍许有点两样点，搿只鸽子味道啊，总归两样点呃	假使稍许买搿地方买呃有点稍许有点两样点搿只鸽子味道啊总归两样点呃	train
A0009_S0005_0_G0017_G0018__000242__G0017__001047319_001053802__c4b638e1	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000242__G0017__001047319_001053802__c4b638e1.wav	wav/A0009_S0005_0_G0017_G0018__000242__G0017__001047319_001053802__c4b638e1.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1047.319	1053.802	6.483	G0017	female	所以侬搿鸽子啊，搿种有啥烧法侬有啥啊埃呃，搿呃叫啥讲法伐[+]	所以侬搿鸽子啊搿种有啥烧法侬有啥啊埃呃搿呃叫啥讲法伐+	train
A0009_S0005_0_G0017_G0018__000243__G0018__001053802_001060223__b515c019	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000243__G0018__001053802_001060223__b515c019.wav	wav/A0009_S0005_0_G0017_G0018__000243__G0018__001053802_001060223__b515c019.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1053.802	1060.223	6.421	G0018	female	搿只鸽子对伐买呃地方老有讲究，吾原来辣辣上班辰光，阿拉有呃同事啊伊讲	搿只鸽子对伐买呃地方老有讲究吾原来辣辣上班辰光阿拉有呃同事啊伊讲	train
A0009_S0005_0_G0017_G0018__000244__G0018__001060223_001064014__845d9efc	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000244__G0018__001060223_001064014__845d9efc.wav	wav/A0009_S0005_0_G0017_G0018__000244__G0018__001060223_001064014__845d9efc.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1060.223	1064.014	3.791	G0018	female	从伊拉女恩养出来伊就一直是买搿拧呃鸽子呃	从伊拉女恩养出来伊就一直是买搿拧呃鸽子呃	train
A0009_S0005_0_G0017_G0018__000245__G0018__001064014_001069398__f72399f6	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000245__G0018__001064014_001069398__f72399f6.wav	wav/A0009_S0005_0_G0017_G0018__000245__G0018__001064014_001069398__f72399f6.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1064.014	1069.398	5.384	G0018	female	伊讲搿鸽子老好，吾当时是伐相信，吾心哦搿鸽子伐是侪一样啊	伊讲搿鸽子老好吾当时是伐相信吾心哦搿鸽子伐是侪一样啊	train
A0009_S0005_0_G0017_G0018__000246__G0018__001069408_001074537__93753e99	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000246__G0018__001069408_001074537__93753e99.wav	wav/A0009_S0005_0_G0017_G0018__000246__G0018__001069408_001074537__93753e99.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1069.408	1074.537	5.129	G0018	female	侬讲好就好，葛末后头有趟阿拉就讲学堂里拧对伐	侬讲好就好葛末后头有趟阿拉就讲学堂里拧对伐	train
A0009_S0005_0_G0017_G0018__000247__G0018__001074537_001080040__f8f6b341	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000247__G0018__001074537_001080040__f8f6b341.wav	wav/A0009_S0005_0_G0017_G0018__000247__G0018__001074537_001080040__f8f6b341.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1074.537	1080.04	5.503	G0018	female	侪叫伊买，搿吾还就心血来潮，吾讲葛末好像哦呦侬还帮吾带两只来	侪叫伊买搿吾还就心血来潮吾讲葛末好像哦呦侬还帮吾带两只来	train
A0009_S0005_0_G0017_G0018__000248__G0018__001080043_001083317__dc427362	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000248__G0018__001080043_001083317__dc427362.wav	wav/A0009_S0005_0_G0017_G0018__000248__G0018__001080043_001083317__dc427362.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1080.043	1083.317	3.274	G0018	female	侬晓得伐，葛末后头吾就带回，带回来嘛	侬晓得伐葛末后头吾就带回带回来嘛	train
A0009_S0005_0_G0017_G0018__000249__G0018__001083420_001088734__3ec771c7	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000249__G0018__001083420_001088734__3ec771c7.wav	wav/A0009_S0005_0_G0017_G0018__000249__G0018__001083420_001088734__3ec771c7.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1083.42	1088.734	5.314	G0018	female	因为搿辰光上班辰光嘛也就拿伊汏好弄好带回来，带回来带回来四只辣	因为搿辰光上班辰光嘛也就拿伊汏好弄好带回来带回来带回来四只辣	train
A0009_S0005_0_G0017_G0018__000250__G0018__001088747_001092608__1329ccd9	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000250__G0018__001088747_001092608__1329ccd9.wav	wav/A0009_S0005_0_G0017_G0018__000250__G0018__001088747_001092608__1329ccd9.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1088.747	1092.608	3.861	G0018	female	吾就搬特两只，吾想先拿只试试看哦，葛末吾就	吾就搬特两只吾想先拿只试试看哦葛末吾就	train
A0009_S0005_0_G0017_G0018__000251__G0018__001092650_001096318__f13a8c4f	/Users/Apple/Downloads/shanghai-dolphin-asr/data/magicdata-shanghai-prepared/wav/A0009_S0005_0_G0017_G0018__000251__G0018__001092650_001096318__f13a8c4f.wav	wav/A0009_S0005_0_G0017_G0018__000251__G0018__001092650_001096318__f13a8c4f.wav	A0009_S0005_0_G0017_G0018	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/WAV/A0009_S0005_0_G0017_G0018.wav	/Users/Apple/Downloads/Shanghai_Dialect_Conversational_Speech_Corpus/TXT/A0009_S0005_0_G0017_G0018.txt	1092.65	1096.318	3.668	G0018	female	吾就拿搿鸽子对就炖，摆辣辣两片火腿	吾就拿搿鸽子对就炖摆辣辣两片火腿	train
